path,label
data\picobanana\neg\007473.jpg,0
data\picobanana\pos\009288.jpg,1
data\picobanana\neg\009288.jpg,0
data\picobanana\pos\003065.jpg,1
data\picobanana\neg\003065.jpg,0
data\picobanana\pos\009205.jpg,1
data\picobanana\neg\009205.jpg,0
data\picobanana\pos\008137.jpg,1
data\picobanana\neg\008137.jpg,0
data\picobanana\pos\009655.jpg,1
data\picobanana\neg\009655.jpg,0
data\picobanana\pos\000128.jpg,1
data\picobanana\neg\000128.jpg,0
data\picobanana\pos\004557.jpg,1
data\picobanana\neg\004557.jpg,0
data\picobanana\pos\007100.jpg,1
data\picobanana\neg\007100.jpg,0
data\picobanana\pos\007423.jpg,1
data\picobanana\neg\007423.jpg,0
data\picobanana\pos\010883.jpg,1
data\picobanana\neg\010883.jpg,0
data\picobanana\pos\008605.jpg,1
data\picobanana\neg\008605.jpg,0
data\picobanana\pos\007859.jpg,1
data\picobanana\neg\007859.jpg,0
data\picobanana\pos\000264.jpg,1
data\picobanana\neg\000264.jpg,0
data\picobanana\pos\008791.jpg,1
data\picobanana\neg\008791.jpg,0
data\picobanana\pos\001680.jpg,1
data\picobanana\neg\001680.jpg,0
data\picobanana\pos\010403.jpg,1
data\picobanana\neg\010403.jpg,0
data\picobanana\pos\009979.jpg,1
data\picobanana\neg\009979.jpg,0
data\picobanana\pos\001919.jpg,1
data\picobanana\neg\001919.jpg,0
data\picobanana\pos\009893.jpg,1
data\picobanana\neg\009893.jpg,0
data\picobanana\pos\008718.jpg,1
data\picobanana\neg\008718.jpg,0
data\picobanana\pos\005022.jpg,1
data\picobanana\neg\005022.jpg,0
data\picobanana\pos\005327.jpg,1
data\picobanana\neg\005327.jpg,0
data\picobanana\pos\003773.jpg,1
data\picobanana\neg\003773.jpg,0
data\picobanana\pos\001916.jpg,1
data\picobanana\neg\001916.jpg,0
data\picobanana\pos\003787.jpg,1
data\picobanana\neg\003787.jpg,0
data\picobanana\pos\009667.jpg,1
data\picobanana\neg\009667.jpg,0
data\picobanana\pos\008271.jpg,1
data\picobanana\neg\008271.jpg,0
data\picobanana\pos\007493.jpg,1
data\picobanana\neg\007493.jpg,0
data\picobanana\pos\003497.jpg,1
data\picobanana\neg\003497.jpg,0
data\picobanana\pos\002300.jpg,1
data\picobanana\neg\002300.jpg,0
data\picobanana\pos\000752.jpg,1
data\picobanana\neg\000752.jpg,0
data\picobanana\pos\007620.jpg,1
data\picobanana\neg\007620.jpg,0
data\picobanana\pos\003195.jpg,1
data\picobanana\neg\003195.jpg,0
data\picobanana\pos\002989.jpg,1
data\picobanana\neg\002989.jpg,0
data\picobanana\pos\005427.jpg,1
data\picobanana\neg\005427.jpg,0
data\picobanana\pos\001892.jpg,1
data\picobanana\neg\001892.jpg,0
data\picobanana\pos\000257.jpg,1
data\picobanana\neg\000257.jpg,0
data\picobanana\pos\009039.jpg,1
data\picobanana\neg\009039.jpg,0
data\picobanana\pos\008506.jpg,1
data\picobanana\neg\008506.jpg,0
data\picobanana\pos\005154.jpg,1
data\picobanana\neg\005154.jpg,0
data\picobanana\pos\004742.jpg,1
data\picobanana\neg\004742.jpg,0
data\picobanana\pos\007567.jpg,1
data\picobanana\neg\007567.jpg,0
data\picobanana\pos\010101.jpg,1
data\picobanana\neg\010101.jpg,0
data\picobanana\pos\000155.jpg,1
data\picobanana\neg\000155.jpg,0
data\picobanana\pos\002814.jpg,1
data\picobanana\neg\002814.jpg,0
data\picobanana\pos\003145.jpg,1
data\picobanana\neg\003145.jpg,0
data\picobanana\pos\008475.jpg,1
data\picobanana\neg\008475.jpg,0
data\picobanana\pos\004286.jpg,1
data\picobanana\neg\004286.jpg,0
data\picobanana\pos\007338.jpg,1
data\picobanana\neg\007338.jpg,0
data\picobanana\pos\008982.jpg,1
data\picobanana\neg\008982.jpg,0
data\picobanana\pos\005213.jpg,1
data\picobanana\neg\005213.jpg,0
data\picobanana\pos\010323.jpg,1
data\picobanana\neg\010323.jpg,0
data\picobanana\pos\004736.jpg,1
data\picobanana\neg\004736.jpg,0
data\picobanana\pos\009418.jpg,1
data\picobanana\neg\009418.jpg,0
data\picobanana\pos\004547.jpg,1
data\picobanana\neg\004547.jpg,0
data\picobanana\pos\007692.jpg,1
data\picobanana\neg\007692.jpg,0
data\picobanana\pos\000635.jpg,1
data\picobanana\neg\000635.jpg,0
data\picobanana\pos\010831.jpg,1
data\picobanana\neg\010831.jpg,0
data\picobanana\pos\003644.jpg,1
data\picobanana\neg\003644.jpg,0
data\picobanana\pos\004244.jpg,1
data\picobanana\neg\004244.jpg,0
data\picobanana\pos\009285.jpg,1
data\picobanana\neg\009285.jpg,0
data\picobanana\pos\008052.jpg,1
data\picobanana\neg\008052.jpg,0
data\picobanana\pos\009420.jpg,1
data\picobanana\neg\009420.jpg,0
data\picobanana\pos\003733.jpg,1
data\picobanana\neg\003733.jpg,0
data\picobanana\pos\005072.jpg,1
data\picobanana\neg\005072.jpg,0
data\picobanana\pos\008226.jpg,1
data\picobanana\neg\008226.jpg,0
data\picobanana\pos\009930.jpg,1
data\picobanana\neg\009930.jpg,0
data\picobanana\pos\009632.jpg,1
data\picobanana\neg\009632.jpg,0
data\picobanana\pos\009133.jpg,1
data\picobanana\neg\009133.jpg,0
data\picobanana\pos\009696.jpg,1
data\picobanana\neg\009696.jpg,0
data\picobanana\pos\001817.jpg,1
data\picobanana\neg\001817.jpg,0
data\picobanana\pos\009798.jpg,1
data\picobanana\neg\009798.jpg,0
data\picobanana\pos\006840.jpg,1
data\picobanana\neg\006840.jpg,0
data\picobanana\pos\007664.jpg,1
data\picobanana\neg\007664.jpg,0
data\picobanana\pos\007948.jpg,1
data\picobanana\neg\007948.jpg,0
data\picobanana\pos\009848.jpg,1
data\picobanana\neg\009848.jpg,0
data\picobanana\pos\009275.jpg,1
data\picobanana\neg\009275.jpg,0
data\picobanana\pos\004268.jpg,1
data\picobanana\neg\004268.jpg,0
data\picobanana\pos\003611.jpg,1
data\picobanana\neg\003611.jpg,0
data\picobanana\pos\003909.jpg,1
data\picobanana\neg\003909.jpg,0
data\picobanana\pos\005611.jpg,1
data\picobanana\neg\005611.jpg,0
data\picobanana\pos\003157.jpg,1
data\picobanana\neg\003157.jpg,0
data\picobanana\pos\001594.jpg,1
data\picobanana\neg\001594.jpg,0
data\picobanana\pos\008779.jpg,1
data\picobanana\neg\008779.jpg,0
data\picobanana\pos\001789.jpg,1
data\picobanana\neg\001789.jpg,0
data\picobanana\pos\000165.jpg,1
data\picobanana\neg\000165.jpg,0
data\picobanana\pos\003755.jpg,1
data\picobanana\neg\003755.jpg,0
data\picobanana\pos\004138.jpg,1
data\picobanana\neg\004138.jpg,0
data\picobanana\pos\004029.jpg,1
data\picobanana\neg\004029.jpg,0
data\picobanana\pos\009035.jpg,1
data\picobanana\neg\009035.jpg,0
data\picobanana\pos\007953.jpg,1
data\picobanana\neg\007953.jpg,0
data\picobanana\pos\007164.jpg,1
data\picobanana\neg\007164.jpg,0
data\picobanana\pos\008684.jpg,1
data\picobanana\neg\008684.jpg,0
data\picobanana\pos\007653.jpg,1
data\picobanana\neg\007653.jpg,0
data\picobanana\pos\006963.jpg,1
data\picobanana\neg\006963.jpg,0
data\picobanana\pos\004439.jpg,1
data\picobanana\neg\004439.jpg,0
data\picobanana\pos\003441.jpg,1
data\picobanana\neg\003441.jpg,0
data\picobanana\pos\008000.jpg,1
data\picobanana\neg\008000.jpg,0
data\picobanana\pos\008731.jpg,1
data\picobanana\neg\008731.jpg,0
data\picobanana\pos\004275.jpg,1
data\picobanana\neg\004275.jpg,0
data\picobanana\pos\008154.jpg,1
data\picobanana\neg\008154.jpg,0
data\picobanana\pos\001673.jpg,1
data\picobanana\neg\001673.jpg,0
data\picobanana\pos\006900.jpg,1
data\picobanana\neg\006900.jpg,0
data\picobanana\pos\004667.jpg,1
data\picobanana\neg\004667.jpg,0
data\picobanana\pos\005008.jpg,1
data\picobanana\neg\005008.jpg,0
data\picobanana\pos\004206.jpg,1
data\picobanana\neg\004206.jpg,0
data\picobanana\pos\001877.jpg,1
data\picobanana\neg\001877.jpg,0
data\picobanana\pos\003629.jpg,1
data\picobanana\neg\003629.jpg,0
data\picobanana\pos\007431.jpg,1
data\picobanana\neg\007431.jpg,0
data\picobanana\pos\003919.jpg,1
data\picobanana\neg\003919.jpg,0
data\picobanana\pos\010943.jpg,1
data\picobanana\neg\010943.jpg,0
data\picobanana\pos\010372.jpg,1
data\picobanana\neg\010372.jpg,0
data\picobanana\pos\005418.jpg,1
data\picobanana\neg\005418.jpg,0
data\picobanana\pos\008175.jpg,1
data\picobanana\neg\008175.jpg,0
data\picobanana\pos\006825.jpg,1
data\picobanana\neg\006825.jpg,0
data\picobanana\pos\000757.jpg,1
data\picobanana\neg\000757.jpg,0
data\picobanana\pos\010972.jpg,1
data\picobanana\neg\010972.jpg,0
data\picobanana\pos\006952.jpg,1
data\picobanana\neg\006952.jpg,0
data\picobanana\pos\003564.jpg,1
data\picobanana\neg\003564.jpg,0
data\picobanana\pos\005605.jpg,1
data\picobanana\neg\005605.jpg,0
data\picobanana\pos\002977.jpg,1
data\picobanana\neg\002977.jpg,0
data\picobanana\pos\001592.jpg,1
data\picobanana\neg\001592.jpg,0
data\picobanana\pos\003842.jpg,1
data\picobanana\neg\003842.jpg,0
data\picobanana\pos\000806.jpg,1
data\picobanana\neg\000806.jpg,0
data\picobanana\pos\010393.jpg,1
data\picobanana\neg\010393.jpg,0
data\picobanana\pos\001784.jpg,1
data\picobanana\neg\001784.jpg,0
data\picobanana\pos\006947.jpg,1
data\picobanana\neg\006947.jpg,0
data\picobanana\pos\007146.jpg,1
data\picobanana\neg\007146.jpg,0
data\picobanana\pos\011079.jpg,1
data\picobanana\neg\011079.jpg,0
data\picobanana\pos\005589.jpg,1
data\picobanana\neg\005589.jpg,0
data\picobanana\pos\000469.jpg,1
data\picobanana\neg\000469.jpg,0
data\picobanana\pos\006928.jpg,1
data\picobanana\neg\006928.jpg,0
data\picobanana\pos\007479.jpg,1
data\picobanana\neg\007479.jpg,0
data\picobanana\pos\010287.jpg,1
data\picobanana\neg\010287.jpg,0
data\picobanana\pos\000091.jpg,1
data\picobanana\neg\000091.jpg,0
data\picobanana\pos\000711.jpg,1
data\picobanana\neg\000711.jpg,0
data\picobanana\pos\008103.jpg,1
data\picobanana\neg\008103.jpg,0
data\picobanana\pos\004530.jpg,1
data\picobanana\neg\004530.jpg,0
data\picobanana\pos\000440.jpg,1
data\picobanana\neg\000440.jpg,0
data\picobanana\pos\003830.jpg,1
data\picobanana\neg\003830.jpg,0
data\picobanana\pos\004920.jpg,1
data\picobanana\neg\004920.jpg,0
data\picobanana\pos\007355.jpg,1
data\picobanana\neg\007355.jpg,0
data\picobanana\pos\009757.jpg,1
data\picobanana\neg\009757.jpg,0
data\picobanana\pos\005328.jpg,1
data\picobanana\neg\005328.jpg,0
data\picobanana\pos\007679.jpg,1
data\picobanana\neg\007679.jpg,0
data\picobanana\pos\004590.jpg,1
data\picobanana\neg\004590.jpg,0
data\picobanana\pos\004487.jpg,1
data\picobanana\neg\004487.jpg,0
data\picobanana\pos\010877.jpg,1
data\picobanana\neg\010877.jpg,0
data\picobanana\pos\003933.jpg,1
data\picobanana\neg\003933.jpg,0
data\picobanana\pos\003444.jpg,1
data\picobanana\neg\003444.jpg,0
data\picobanana\pos\003308.jpg,1
data\picobanana\neg\003308.jpg,0
data\picobanana\pos\004935.jpg,1
data\picobanana\neg\004935.jpg,0
data\picobanana\pos\007841.jpg,1
data\picobanana\neg\007841.jpg,0
data\picobanana\pos\003527.jpg,1
data\picobanana\neg\003527.jpg,0
data\picobanana\pos\000790.jpg,1
data\picobanana\neg\000790.jpg,0
data\picobanana\pos\005170.jpg,1
data\picobanana\neg\005170.jpg,0
data\picobanana\pos\003330.jpg,1
data\picobanana\neg\003330.jpg,0
data\picobanana\pos\000438.jpg,1
data\picobanana\neg\000438.jpg,0
data\picobanana\pos\007817.jpg,1
data\picobanana\neg\007817.jpg,0
data\picobanana\pos\000290.jpg,1
data\picobanana\neg\000290.jpg,0
data\picobanana\pos\003974.jpg,1
data\picobanana\neg\003974.jpg,0
data\picobanana\pos\004717.jpg,1
data\picobanana\neg\004717.jpg,0
data\picobanana\pos\007102.jpg,1
data\picobanana\neg\007102.jpg,0
data\picobanana\pos\007951.jpg,1
data\picobanana\neg\007951.jpg,0
data\picobanana\pos\004695.jpg,1
data\picobanana\neg\004695.jpg,0
data\picobanana\pos\004658.jpg,1
data\picobanana\neg\004658.jpg,0
data\picobanana\pos\000848.jpg,1
data\picobanana\neg\000848.jpg,0
data\picobanana\pos\010932.jpg,1
data\picobanana\neg\010932.jpg,0
data\picobanana\pos\001627.jpg,1
data\picobanana\neg\001627.jpg,0
data\picobanana\pos\010732.jpg,1
data\picobanana\neg\010732.jpg,0
data\picobanana\pos\004876.jpg,1
data\picobanana\neg\004876.jpg,0
data\picobanana\pos\003354.jpg,1
data\picobanana\neg\003354.jpg,0
data\picobanana\pos\007080.jpg,1
data\picobanana\neg\007080.jpg,0
data\picobanana\pos\010584.jpg,1
data\picobanana\neg\010584.jpg,0
data\picobanana\pos\008162.jpg,1
data\picobanana\neg\008162.jpg,0
data\picobanana\pos\005437.jpg,1
data\picobanana\neg\005437.jpg,0
data\picobanana\pos\008719.jpg,1
data\picobanana\neg\008719.jpg,0
data\picobanana\pos\003648.jpg,1
data\picobanana\neg\003648.jpg,0
data\picobanana\pos\009476.jpg,1
data\picobanana\neg\009476.jpg,0
data\picobanana\pos\006836.jpg,1
data\picobanana\neg\006836.jpg,0
data\picobanana\pos\000626.jpg,1
data\picobanana\neg\000626.jpg,0
data\picobanana\pos\002844.jpg,1
data\picobanana\neg\002844.jpg,0
data\picobanana\pos\010127.jpg,1
data\picobanana\neg\010127.jpg,0
data\picobanana\pos\009221.jpg,1
data\picobanana\neg\009221.jpg,0
data\picobanana\pos\010574.jpg,1
data\picobanana\neg\010574.jpg,0
data\picobanana\pos\000037.jpg,1
data\picobanana\neg\000037.jpg,0
data\picobanana\pos\004978.jpg,1
data\picobanana\neg\004978.jpg,0
data\picobanana\pos\003064.jpg,1
data\picobanana\neg\003064.jpg,0
data\picobanana\pos\000518.jpg,1
data\picobanana\neg\000518.jpg,0
data\picobanana\pos\000431.jpg,1
data\picobanana\neg\000431.jpg,0
data\picobanana\pos\000415.jpg,1
data\picobanana\neg\000415.jpg,0
data\picobanana\pos\004077.jpg,1
data\picobanana\neg\004077.jpg,0
data\picobanana\pos\004833.jpg,1
data\picobanana\neg\004833.jpg,0
data\picobanana\pos\003586.jpg,1
data\picobanana\neg\003586.jpg,0
data\picobanana\pos\010723.jpg,1
data\picobanana\neg\010723.jpg,0
data\picobanana\pos\009709.jpg,1
data\picobanana\neg\009709.jpg,0
data\picobanana\pos\003966.jpg,1
data\picobanana\neg\003966.jpg,0
data\picobanana\pos\007432.jpg,1
data\picobanana\neg\007432.jpg,0
data\picobanana\pos\007089.jpg,1
data\picobanana\neg\007089.jpg,0
data\picobanana\pos\008466.jpg,1
data\picobanana\neg\008466.jpg,0
data\picobanana\pos\006860.jpg,1
data\picobanana\neg\006860.jpg,0
data\picobanana\pos\011039.jpg,1
data\picobanana\neg\011039.jpg,0
data\picobanana\pos\009167.jpg,1
data\picobanana\neg\009167.jpg,0
data\picobanana\pos\010862.jpg,1
data\picobanana\neg\010862.jpg,0
data\picobanana\pos\007673.jpg,1
data\picobanana\neg\007673.jpg,0
data\picobanana\pos\009639.jpg,1
data\picobanana\neg\009639.jpg,0
data\picobanana\pos\009013.jpg,1
data\picobanana\neg\009013.jpg,0
data\picobanana\pos\000533.jpg,1
data\picobanana\neg\000533.jpg,0
data\picobanana\pos\007127.jpg,1
data\picobanana\neg\007127.jpg,0
data\picobanana\pos\005581.jpg,1
data\picobanana\neg\005581.jpg,0
data\picobanana\pos\005019.jpg,1
data\picobanana\neg\005019.jpg,0
data\picobanana\pos\004267.jpg,1
data\picobanana\neg\004267.jpg,0
data\picobanana\pos\007635.jpg,1
data\picobanana\neg\007635.jpg,0
data\picobanana\pos\009717.jpg,1
data\picobanana\neg\009717.jpg,0
data\picobanana\pos\000857.jpg,1
data\picobanana\neg\000857.jpg,0
data\picobanana\pos\008753.jpg,1
data\picobanana\neg\008753.jpg,0
data\picobanana\pos\004448.jpg,1
data\picobanana\neg\004448.jpg,0
data\picobanana\pos\008737.jpg,1
data\picobanana\neg\008737.jpg,0
data\picobanana\pos\003767.jpg,1
data\picobanana\neg\003767.jpg,0
data\picobanana\pos\003164.jpg,1
data\picobanana\neg\003164.jpg,0
data\picobanana\pos\009445.jpg,1
data\picobanana\neg\009445.jpg,0
data\picobanana\pos\009072.jpg,1
data\picobanana\neg\009072.jpg,0
data\picobanana\pos\000562.jpg,1
data\picobanana\neg\000562.jpg,0
data\picobanana\pos\005115.jpg,1
data\picobanana\neg\005115.jpg,0
data\picobanana\pos\011022.jpg,1
data\picobanana\neg\011022.jpg,0
data\picobanana\pos\010374.jpg,1
data\picobanana\neg\010374.jpg,0
data\picobanana\pos\010757.jpg,1
data\picobanana\neg\010757.jpg,0
data\picobanana\pos\003776.jpg,1
data\picobanana\neg\003776.jpg,0
data\picobanana\pos\000329.jpg,1
data\picobanana\neg\000329.jpg,0
data\picobanana\pos\005361.jpg,1
data\picobanana\neg\005361.jpg,0
data\picobanana\pos\000492.jpg,1
data\picobanana\neg\000492.jpg,0
data\picobanana\pos\009949.jpg,1
data\picobanana\neg\009949.jpg,0
data\picobanana\pos\008516.jpg,1
data\picobanana\neg\008516.jpg,0
data\picobanana\pos\003471.jpg,1
data\picobanana\neg\003471.jpg,0
data\picobanana\pos\006938.jpg,1
data\picobanana\neg\006938.jpg,0
data\picobanana\pos\003390.jpg,1
data\picobanana\neg\003390.jpg,0
data\picobanana\pos\010561.jpg,1
data\picobanana\neg\010561.jpg,0
data\picobanana\pos\005373.jpg,1
data\picobanana\neg\005373.jpg,0
data\picobanana\pos\007449.jpg,1
data\picobanana\neg\007449.jpg,0
data\picobanana\pos\006832.jpg,1
data\picobanana\neg\006832.jpg,0
data\picobanana\pos\005366.jpg,1
data\picobanana\neg\005366.jpg,0
data\picobanana\pos\004973.jpg,1
data\picobanana\neg\004973.jpg,0
data\picobanana\pos\006985.jpg,1
data\picobanana\neg\006985.jpg,0
data\picobanana\pos\003300.jpg,1
data\picobanana\neg\003300.jpg,0
data\picobanana\pos\003520.jpg,1
data\picobanana\neg\003520.jpg,0
data\picobanana\pos\001886.jpg,1
data\picobanana\neg\001886.jpg,0
data\picobanana\pos\004630.jpg,1
data\picobanana\neg\004630.jpg,0
data\picobanana\pos\007838.jpg,1
data\picobanana\neg\007838.jpg,0
data\picobanana\pos\002915.jpg,1
data\picobanana\neg\002915.jpg,0
data\picobanana\pos\009752.jpg,1
data\picobanana\neg\009752.jpg,0
data\picobanana\pos\007018.jpg,1
data\picobanana\neg\007018.jpg,0
data\picobanana\pos\002920.jpg,1
data\picobanana\neg\002920.jpg,0
data\picobanana\pos\006903.jpg,1
data\picobanana\neg\006903.jpg,0
data\picobanana\pos\009544.jpg,1
data\picobanana\neg\009544.jpg,0
data\picobanana\pos\009162.jpg,1
data\picobanana\neg\009162.jpg,0
data\picobanana\pos\010010.jpg,1
data\picobanana\neg\010010.jpg,0
data\picobanana\pos\004771.jpg,1
data\picobanana\neg\004771.jpg,0
data\picobanana\pos\003116.jpg,1
data\picobanana\neg\003116.jpg,0
data\picobanana\pos\005319.jpg,1
data\picobanana\neg\005319.jpg,0
data\picobanana\pos\011113.jpg,1
data\picobanana\neg\011113.jpg,0
data\picobanana\pos\009824.jpg,1
data\picobanana\neg\009824.jpg,0
data\picobanana\pos\007150.jpg,1
data\picobanana\neg\007150.jpg,0
data\picobanana\pos\006892.jpg,1
data\picobanana\neg\006892.jpg,0
data\picobanana\pos\001657.jpg,1
data\picobanana\neg\001657.jpg,0
data\picobanana\pos\003339.jpg,1
data\picobanana\neg\003339.jpg,0
data\picobanana\pos\010826.jpg,1
data\picobanana\neg\010826.jpg,0
data\picobanana\pos\008386.jpg,1
data\picobanana\neg\008386.jpg,0
data\picobanana\pos\002846.jpg,1
data\picobanana\neg\002846.jpg,0
data\picobanana\pos\003704.jpg,1
data\picobanana\neg\003704.jpg,0
data\picobanana\pos\004404.jpg,1
data\picobanana\neg\004404.jpg,0
data\picobanana\pos\010607.jpg,1
data\picobanana\neg\010607.jpg,0
data\picobanana\pos\009091.jpg,1
data\picobanana\neg\009091.jpg,0
data\picobanana\pos\004116.jpg,1
data\picobanana\neg\004116.jpg,0
data\picobanana\pos\000036.jpg,1
data\picobanana\neg\000036.jpg,0
data\picobanana\pos\008836.jpg,1
data\picobanana\neg\008836.jpg,0
data\picobanana\pos\001764.jpg,1
data\picobanana\neg\001764.jpg,0
data\picobanana\pos\010651.jpg,1
data\picobanana\neg\010651.jpg,0
data\picobanana\pos\005092.jpg,1
data\picobanana\neg\005092.jpg,0
data\picobanana\pos\000065.jpg,1
data\picobanana\neg\000065.jpg,0
data\picobanana\pos\005423.jpg,1
data\picobanana\neg\005423.jpg,0
data\picobanana\pos\009363.jpg,1
data\picobanana\neg\009363.jpg,0
data\picobanana\pos\009535.jpg,1
data\picobanana\neg\009535.jpg,0
data\picobanana\pos\010720.jpg,1
data\picobanana\neg\010720.jpg,0
data\picobanana\pos\009540.jpg,1
data\picobanana\neg\009540.jpg,0
data\picobanana\pos\000651.jpg,1
data\picobanana\neg\000651.jpg,0
data\picobanana\pos\007862.jpg,1
data\picobanana\neg\007862.jpg,0
data\picobanana\pos\000102.jpg,1
data\picobanana\neg\000102.jpg,0
data\picobanana\pos\005385.jpg,1
data\picobanana\neg\005385.jpg,0
data\picobanana\pos\007253.jpg,1
data\picobanana\neg\007253.jpg,0
data\picobanana\pos\010002.jpg,1
data\picobanana\neg\010002.jpg,0
data\picobanana\pos\000259.jpg,1
data\picobanana\neg\000259.jpg,0
data\picobanana\pos\003589.jpg,1
data\picobanana\neg\003589.jpg,0
data\picobanana\pos\008838.jpg,1
data\picobanana\neg\008838.jpg,0
data\picobanana\pos\000517.jpg,1
data\picobanana\neg\000517.jpg,0
data\picobanana\pos\007482.jpg,1
data\picobanana\neg\007482.jpg,0
data\picobanana\pos\002869.jpg,1
data\picobanana\neg\002869.jpg,0
data\picobanana\pos\004475.jpg,1
data\picobanana\neg\004475.jpg,0
data\picobanana\pos\006984.jpg,1
data\picobanana\neg\006984.jpg,0
data\picobanana\pos\000596.jpg,1
data\picobanana\neg\000596.jpg,0
data\picobanana\pos\009199.jpg,1
data\picobanana\neg\009199.jpg,0
data\picobanana\pos\007456.jpg,1
data\picobanana\neg\007456.jpg,0
data\picobanana\pos\010391.jpg,1
data\picobanana\neg\010391.jpg,0
data\picobanana\pos\007538.jpg,1
data\picobanana\neg\007538.jpg,0
data\picobanana\pos\009618.jpg,1
data\picobanana\neg\009618.jpg,0
data\picobanana\pos\007419.jpg,1
data\picobanana\neg\007419.jpg,0
data\picobanana\pos\010339.jpg,1
data\picobanana\neg\010339.jpg,0
data\picobanana\pos\003610.jpg,1
data\picobanana\neg\003610.jpg,0
data\picobanana\pos\010760.jpg,1
data\picobanana\neg\010760.jpg,0
data\picobanana\pos\007267.jpg,1
data\picobanana\neg\007267.jpg,0
data\picobanana\pos\009015.jpg,1
data\picobanana\neg\009015.jpg,0
data\picobanana\pos\005027.jpg,1
data\picobanana\neg\005027.jpg,0
data\picobanana\pos\004463.jpg,1
data\picobanana\neg\004463.jpg,0
data\picobanana\pos\009356.jpg,1
data\picobanana\neg\009356.jpg,0
data\picobanana\pos\008180.jpg,1
